"Item Group Code","Item Group","Item Code","Item","Factor","HS Code","HS07 Code","HS12 Code","CPC Code"
"2030","Milk Equivalent","890","Whey, condensed","1","","040410","040410","22130.03"
"2030","Milk Equivalent","900","Whey, dry","1","","040410","040410","22130.02"
"2030","Milk Equivalent","903","Whey, fresh","1","","040410","040410","22130.01"
"2030","Milk Equivalent","891","Yoghurt","1","","040310","040310","22230.01"
"2030","Milk Equivalent","892","Yoghurt, concentrated or not","1","","040310","040310","22230.02"
"1937","Milk Fresh","885","Cream fresh","1","","040120, 040130","040120, 040140, 040150","22120"
"1937","Milk Fresh","888","Milk, skimmed cow","1","","040110, 040120","040110, 040120","22110.02"
"1937","Milk Fresh","882","Milk, whole fresh cow","1","","040120, 040130","040120, 040140, 040150","02211"
"1937","Milk Fresh","982","Milk, whole fresh sheep","1","","040120, 040130","040120, 040140, 040150","02291"
"1937","Milk Fresh","903","Whey, fresh","1","","040410","040410","22130.01"
"1937","Milk Fresh","891","Yoghurt","1","","040310","040310","22230.01"
"1893","Miscellaneous Food","1243","Fat nes, prepared","1","","151610, 151620, 151790","151610, 151620, 151790","F1243"
"1893","Miscellaneous Food","1066","Fat, poultry, rendered","1","","150100","150190","21522"
"1893","Miscellaneous Food","295","Flour, mustard","1","","210330","210330","23995.03"
"1893","Miscellaneous Food","1232","Food prep nes","1","","041000, 190220, 190230, 190240, 210210, 210220, 210230, 210320, 210390, 210410, 210420, 210610, 210690, 220900","041000, 190220, 190230, 190240, 210210, 210220, 210230, 210320, 210390, 210410, 210420, 210610, 210690, 220900","F1232"
"1893","Miscellaneous Food","910","Ice cream and edible ice","1","","210500","210500","22270"
"1893","Miscellaneous Food","1043","Lard","1","","150100","150110, 150120","21521"
"1893","Miscellaneous Food","1241","Margarine, liquid","1","","151790","151790","21700.01"
"1893","Miscellaneous Food","1242","Margarine, short","1","","151710, 151790","151710, 151790","21700.02"
"1893","Miscellaneous Food","908","Milk, reconstituted","1","","040110, 040120","040110, 040120","22110.03"
"1893","Miscellaneous Food","247","Peanut butter","1","","200811","200811","21495.02"
"1893","Miscellaneous Food","241","Soya curd","1","","210610","210610","23999.03"
"1893","Miscellaneous Food","240","Soya paste","1","","210390, 210610","210390, 210610","23995.02"
"1893","Miscellaneous Food","239","Soya sauce","1","","210310","210310","23995.01"
"1893","Miscellaneous Food","447","Sweet corn frozen","1","","071040","071040","21319.01"
"1893","Miscellaneous Food","448","Sweet corn prep or preserved","1","","200580","200580","21399.03"
"1893","Miscellaneous Food","672","Tea, mate extracts","1","","210120","210120","23914"
"1900","Natural Rubber","839","Gums, natural","1","","400130","400130","03211"
"1900","Natural Rubber","837","Rubber natural dry","1","","400121, 400122, 400129","400121, 400122, 400129","01950.02"
"1900","Natural Rubber","836","Rubber, natural","1","","400110","400110","01950.01"
"1927","Offals Edibl Fresh","1167","Offals nes","1","","020680, 020690, 020810, 020830, 020840, 020850, 020890","020680, 020690, 020810, 020830, 020840, 020850, 020890","21170.93"
"1927","Offals Edibl Fresh","868","Offals, edible, cattle","1","","020610, 020621, 020622, 020629, 050400","020610, 020621, 020622, 020629, 050400","21151"
"1927","Offals Edibl Fresh","1018","Offals, edible, goats","1","","020680, 020690, 050400","020680, 020690, 050400","21156"
"1927","Offals Edibl Fresh","1098","Offals, horses","1","","020680, 020690","020680, 020690","21159.01"
"1927","Offals Edibl Fresh","1036","Offals, pigs, edible","1","","020630, 020641, 020649, 050400","020630, 020641, 020649, 050400","21153"
"1927","Offals Edibl Fresh","978","Offals, sheep,edible","1","","020680, 020690, 050400","020680, 020690, 050400","21155"
"1960","Oilseed Cake Meal","253","Cake, copra","1","","230650","230650","21910.05"
"1960","Oilseed Cake Meal","332","Cake, cottonseed","1","","230610","230610","21910.15"
"1960","Oilseed Cake Meal","245","Cake, groundnuts","1","","230500","230500","21910.04"
"1960","Oilseed Cake Meal","338","Cake, hempseed","1","","230690","230690","21910.17"
"1960","Oilseed Cake Meal","314","Cake, kapok","1","","230690","230690","21910.14"
"1960","Oilseed Cake Meal","335","Cake, linseed","1","","230620","230620","21910.16"
"1960","Oilseed Cake Meal","61","Cake, maize","1","","230690","230690","21910.02"
"1960","Oilseed Cake Meal","294","Cake, mustard","1","","230690","230690","21910.12"
"1960","Oilseed Cake Meal","341","Cake, oilseeds nes","1","","230690","230690","21910.90"
"1960","Oilseed Cake Meal","259","Cake, palm kernel","1","","230660","230660","21910.06"
"1960","Oilseed Cake Meal","272","Cake, rapeseed","1","","230641, 230649","230641, 230649","21910.08"
"1960","Oilseed Cake Meal","37","Cake, rice bran","1","","230690","230690","21910.01"
"1960","Oilseed Cake Meal","282","Cake, safflower","1","","230690","230690","21910.10"
"1960","Oilseed Cake Meal","291","Cake, sesame seed","1","","230690","230690","21910.11"
"1960","Oilseed Cake Meal","238","Cake, soybeans","1","","230400","230400","21910.03"
"1960","Oilseed Cake Meal","269","Cake, sunflower","1","","230630","230630","21910.07"
"1960","Oilseed Cake Meal","273","Olive residues","1","","230690","230690","21910.09"
"1962","Oilseed Cake nes","338","Cake, hempseed","1","","230690","230690","21910.17"
"1962","Oilseed Cake nes","314","Cake, kapok","1","","230690","230690","21910.14"
"1962","Oilseed Cake nes","61","Cake, maize","1","","230690","230690","21910.02"
"1962","Oilseed Cake nes","294","Cake, mustard","1","","230690","230690","21910.12"
"1962","Oilseed Cake nes","341","Cake, oilseeds nes","1","","230690","230690","21910.90"
"1962","Oilseed Cake nes","37","Cake, rice bran","1","","230690","230690","21910.01"
"1962","Oilseed Cake nes","282","Cake, safflower","1","","230690","230690","21910.10"
"1962","Oilseed Cake nes","291","Cake, sesame seed","1","","230690","230690","21910.11"
"1962","Oilseed Cake nes","273","Olive residues","1","","230690","230690","21910.09"
"1899","Oilseeds","265","Castor oil seed","1","","120799","120730","01447"
"1899","Oilseeds","251","Copra","1","","120300","120300","01492"
"1899","Oilseeds","329","Cottonseed","1","","120720","120721, 120729","0143"
"1899","Oilseeds","343","Flour, oilseeds","1","","120810, 120890","120810, 120890","21920"
"1899","Oilseeds","243","Groundnuts, shelled","1","","120220","120242","21421"
"1899","Oilseeds","242","Groundnuts, with shell","1","","120210, 120220","120230, 120241","0142"
"1899","Oilseeds","336","Hempseed","1","","120799","120799","01449.02"
"1899","Oilseeds","311","Kapokseed in shell","1","","120799","120799","01499.06"
"1899","Oilseeds","312","Kapokseed shelled","1","","120799","120799","01499.07"
"1899","Oilseeds","263","Karite nuts (sheanuts)","1","","120799","120799","01499.01"
"1899","Oilseeds","333","Linseed","1","","120400","120400","01441"
"1899","Oilseeds","292","Mustard seed","1","","120750","120750","01442"
"1899","Oilseeds","339","Oilseeds nes","1","","120799","120799","01449.90"
"1899","Oilseeds","256","Palm kernels","1","","120999","120999","01491.02"
"1899","Oilseeds","296","Poppy seed","1","","120791","120791","01448"
"1899","Oilseeds","270","Rapeseed","1","","120510, 120590","120510, 120590","01443"
"1899","Oilseeds","280","Safflower seed","1","","120799","120760","01446"
"1899","Oilseeds","289","Sesame seed","1","","120740","120740","01444"
"1899","Oilseeds","236","Soybeans","1","","120100","120110, 120190","0141"
"1899","Oilseeds","267","Sunflower seed","1","","120600","120600","01445"
"1899","Oilseeds","275","Tung nuts","1","","120799","120799","01499.02"
"1999","Olive Oil, Total","274","Oil, olive residues","1","","151000","151000","21673"
"1999","Olive Oil, Total","261","Oil, olive, virgin","1","","150910","150910","2167"
"1940","Onions","403","Onions, dry","1","","070310","070310","01253.02"
"1940","Onions","402","Onions, shallots, green","1","","070310","070310","01253.01"
"1949","Oranges+Tang+Clem","490","Oranges","1","","080510","080510","01323"
"1949","Oranges+Tang+Clem","495","Tangerines, mandarins, clementines, satsumas","1","","080520","080520","01324"
"1950","Oth Citrus Frt","512","Fruit, citrus nes","1","","080590","080590","01329"
"1950","Oth Citrus Frt","507","Grapefruit (inc. pomelos)","1","","080540","080540","01321"
"2076","Other Meat","1166","Meat nes","1","","020830, 020840, 020850, 020890","020830, 020840, 020850, 020890","21170.92"
"2076","Other Meat","1172","Meat nes, preparations","1","","160100, 160290","160100, 160290","F1172"
"2076","Other Meat","1108","Meat, ass","1","","020500","020500","21118.02"
"2076","Other Meat","1127","Meat, camel","1","","020890","020860","21117.01"
"2076","Other Meat","1164","Meat, dried nes","1","","021091, 021092, 021093, 021099","021091, 021092, 021093, 021099","21183"
"2076","Other Meat","1163","Meat, game","1","","020890","020890","21170.02"
"2076","Other Meat","1097","Meat, horse","1","","020500","020500","21118.01"
"2076","Other Meat","1141","Meat, rabbit","1","","020810","020810","21114"
"2072","Ovine Meat","1017","Meat, goat","1","","020450","020450","21116"
"2072","Ovine Meat","977","Meat, sheep","1","","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","020410, 020421, 020422, 020423, 020430, 020441, 020442, 020443","21115"
"2073","Pigmeat","1039","Bacon and ham","1","","021011, 021012, 021019","021011, 021012, 021019","21181"
"2073","Pigmeat","1035","Meat, pig","1","","020311, 020312, 020319, 020321, 020322, 020329","020311, 020312, 020319, 020321, 020322, 020329","21113.01"
"2073","Pigmeat","1041","Meat, pig sausages","1","","160100","160100","21184.02"
"2073","Pigmeat","1042","Meat, pig, preparations","1","","160241, 160242, 160249","160241, 160242, 160249","F1042"
"2073","Pigmeat","1038","Meat, pork","1","","020319, 020329","020319, 020329","21113.02"
"2074","Poultry Meat","1060","Fat, liver prepared (foie gras)","1","","160220","160220","21189.02"
"2074","Poultry Meat","1089","Meat, bird nes","1","","020890","020890","21170.01"
"2074","Poultry Meat","1058","Meat, chicken","1","","020711, 020712, 020713, 020714, 020732, 020733, 020735, 020736","020711, 020712, 020713, 020714, 020760","21121"
"2074","Poultry Meat","1061","Meat, chicken, canned","1","","160231, 160232, 160239","160231, 160232, 160239","F1061"
"2074","Poultry Meat","1069","Meat, duck","1","","020732, 020733, 020735, 020736","020741, 020742, 020744, 020745","21122"
"2074","Poultry Meat","1073","Meat, goose and guinea fowl","1","","020732, 020733, 020735, 020736","020751, 020752, 020754, 020755","21123"
"2074","Poultry Meat","1080","Meat, turkey","1","","020724, 020725, 020726, 020727","020724, 020725, 020726, 020727","21124"
"1906","Processed Oils","1183","Beeswax","1","","152190","152190","02960.01"
"1906","Processed Oils","1222","Degras","1","","152200","152200","21932.01"
"1906","Processed Oils","1276","Fatty acids","1","","382311, 382312, 382313, 382319","382311, 382312, 382313, 382319","34120"
"1906","Processed Oils","1277","Fatty substance residues","1","","152200","152200","21932.02"
"1906","Processed Oils","1274","Oil, boiled etc","1","","151800","151800","34550"
"1906","Processed Oils","1275","Oil, hydrogenated","1","","151610, 151620","151610, 151620","F1275"
"1906","Processed Oils","1295","Spermaceti","1","","152190","152190","02960.02"
"1906","Processed Oils","1296","Waxes vegetable","1","","152110","152110","21931"
"1954","Pulses","203","Bambara beans","1","","071339","071334","01708"
"1954","Pulses","176","Beans, dry","1","","071331, 071332, 071333, 071339","071331, 071332, 071333, 071339","01701"
"1954","Pulses","181","Broad beans, horse beans, dry","1","","071350","071350","01702"
"1954","Pulses","191","Chick peas","1","","071320","071320","01703"
"1954","Pulses","195","Cow peas, dry","1","","071339","071335","01706"
"1954","Pulses","201","Lentils","1","","071340","071340","01704"
"1954","Pulses","187","Peas, dry","1","","071310","071310","01705"
"1954","Pulses","197","Pigeon peas","1","","071390","071360","01707"
"1954","Pulses","211","Pulses nes","1","","071390","071390","01709.90"
"1977","Rape+Mustard Oils","293","Oil, mustard","1","","151491, 151499","151491, 151499","21641.02"
"1977","Rape+Mustard Oils","271","Oil, rapeseed","1","","151411, 151419, 151491, 151499","151411, 151419, 151491, 151499","21641.01"
"1969","Rape+Mustard Seed","292","Mustard seed","1","","120750","120750","01442"
"1969","Rape+Mustard Seed","270","Rapeseed","1","","120510, 120590","120510, 120590","01443"
"1946","Rice","32","Rice, broken","1","","100640","100640","23161.03"
"1946","Rice","28","Rice, husked","1","","100620","100620","23162"
"1946","Rice","31","Rice, milled","1","","100630","100630","23161.02"
"1946","Rice","29","Rice, milled/husked","1","","100630","100630","23161.01"
"1946","Rice","27","Rice, paddy","1","","100610","100610","0113"
"1932","Sausages","874","Meat, beef and veal sausages","1","","160100","160100","21184.01"
"1932","Sausages","1041","Meat, pig sausages","1","","160100","160100","21184.02"
"1971","Silk","1187","Cocoons, unreelable & waste","1","","500300","500300","39211"
"1971","Silk","1186","Silk, raw","1","","500200","500200","26110"
"1971","Silk","1185","Silk-worm cocoons, reelable","1","","500100","500100","02944"
"1890","Sugar and Honey","166","Fructose and syrup, other","1","","170260","170260","23210.03"
"1890","Sugar and Honey","172","Glucose and dextrose","1","","170230, 170240","170230, 170240","23210.05"
"1890","Sugar and Honey","1182","Honey, natural","1","","040900","040900","02910"
"1890","Sugar and Honey","175","Isoglucose","1","","170230, 170240, 170260, 170290","170230, 170240, 170260, 170290","23210.08"
"1890","Sugar and Honey","173","Lactose","1","","170211, 170219","170211, 170219","23210.06"
"1890","Sugar and Honey","160","Maple sugar and syrups","1","","170220","170220","23530"
"1890","Sugar and Honey","165","Molasses","1","","170310, 170390","170310, 170390","23540"
"1890","Sugar and Honey","168","Sugar confectionery","1","","170410, 170490","170410, 170490","23670.01"
"1890","Sugar and Honey","167","Sugar nes","1","","170290","170290","23210.04"
"1890","Sugar and Honey","163","Sugar non-centrifugal","1","","170111","170113","23511.02"
"1890","Sugar and Honey","162","Sugar Raw Centrifugal","1","","170111, 170112","170112, 170114","2351f"
"1890","Sugar and Honey","164","Sugar refined","1","","170191, 170199","170191, 170199","23520"
"1955","Sugar, Total (Raw Equiv.)","162","Sugar Raw Centrifugal","1","","170111, 170112","170112, 170114","2351f"
